match_id,season,matchday,match_datetime,home_team,away_team,home_team_id,away_team_id,home_goals,away_goals,result,venue,attendance,home_elo,home_pi,home_points_l5,home_points_l10,home_goals_scored_l5,home_goals_conceded_l5,away_elo,away_pi,away_points_l5,away_points_l10,away_goals_scored_l5,away_goals_conceded_l5,odds_home,odds_draw,odds_away,implied_prob_home,implied_prob_draw,implied_prob_away,post_home_possession,post_home_shots,post_home_shots_on_target,post_home_big_chances,post_home_passes,post_home_pass_accuracy,post_home_tackles,post_home_interceptions,post_home_fouls,post_home_corners,post_home_yellow_cards,post_home_red_cards,post_away_possession,post_away_shots,post_away_shots_on_target,post_away_big_chances,post_away_passes,post_away_pass_accuracy,post_away_tackles,post_away_interceptions,post_away_fouls,post_away_corners,post_away_yellow_cards,post_away_red_cards,temperature_celsius,humidity_percent,wind_speed_kmh,precipitation_mm,rest_days_home,rest_days_away,travel_distance_km,home_prev_season_position,home_prev_season_points,home_prev_season_wins,home_prev_season_goal_diff,away_prev_season_position,away_prev_season_points,away_prev_season_wins,away_prev_season_goal_diff,h2h_total_matches,h2h_home_wins,h2h_draws,h2h_away_wins,elo_diff,pi_diff,form_diff_l5,goal_diff_l5,prev_season_position_diff,prev_season_points_diff,home_was_top_tier,home_was_bottom_tier,away_was_top_tier,away_was_bottom_tier,home_is_new_team,away_is_new_team,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_match_count,rest_days_diff,home_rest_advantage,away_rest_advantage,home_rest_category,away_rest_category,day_of_week,month,year,is_midweek,is_hot,is_cold,is_rainy,is_heavy_rain,is_windy,is_extreme_weather,is_home,target_home_win,target_draw,target_away_win,target_multiclass,target_home_goals,target_away_goals,target_total_goals,has_detailed_stats,has_odds,has_ratings,has_weather
30,2009-2010,3,2009-08-09 14:00:00,FC Carl Zeiss Jena,FC Bayern München II,5,20,6,0,H,Ernst Abbe Sportfeld,8346.0,1515.263693206478,0.5126276142466634,4.0,4.0,2.0,1.5,1484.736306793522,0.2436861928766683,1.0,1.0,0.5,1.5,2.09,3.32,3.37,0.47846889952153115,0.30120481927710846,0.29673590504451036,,,,,,,,,,,,,,,,,,,,,,,,,25.4,43.0,4.3,0.0,10.0,11.0,,,,,,,,,,0,0,0,0,30.52738641295582,0.2689414213699951,3.0,1.5,,,0,0,0,0,1,1,,,,0,-1.0,0,1,long,long,6,8,2009,0,1,0,0,0,0,0,1,1,0,0,2,6,0,6,0,1,1,1
31,2009-2010,4,2009-08-14 19:00:00,SV Wehen Wiesbaden,Wuppertaler SV,6,18,2,3,A,Brita Arena,3526.0,1485.5031170912061,0.506480391055654,3.0,3.0,1.0,1.0,1485.4049280472937,0.164506536314782,2.0,2.0,1.3333333333333333,2.3333333333333335,1.71,3.61,5.02,0.5847953216374269,0.2770083102493075,0.19920318725099603,,,,,,,,,,,,,,,,,,,,,,,,,19.8,72.0,5.1,0.0,6.0,6.0,,,,,,,,,,0,0,0,0,0.09818904391249816,0.34197385474087205,1.0,1.0000000000000002,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,4,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,2,3,5,0,1,1,1
32,2009-2010,4,2009-08-15 14:00:00,Borussia Dortmund II,Kickers Offenbach,16,9,0,0,D,Rote Erde ,1497.0,1469.3679216665578,0.10239862857283279,1.0,1.0,1.0,1.6666666666666667,1531.2975328274754,0.8757841845161017,7.0,7.0,1.3333333333333333,0.0,3.09,3.28,2.25,0.3236245954692557,0.3048780487804878,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,25.5,49.0,15.3,0.0,7.0,7.0,182.34282819398,,,,,,,,,0,0,0,0,-61.9296111609176,-0.773385555943269,-6.0,-2.0,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
33,2009-2010,4,2009-08-15 14:00:00,Wacker Burghausen,Eintracht Braunschweig,15,13,0,2,A,Wacker Arena,3250.0,1529.8278882592376,0.6623464059628973,7.0,7.0,1.6666666666666667,1.0,1528.466920433496,0.7952027428543346,7.0,7.0,1.0,0.3333333333333333,2.59,3.22,2.66,0.3861003861003861,0.3105590062111801,0.37593984962406013,,,,,,,,,,,,,,,,,,,,,,,,,25.4,54.0,2.6,0.0,7.0,7.0,485.4804404936687,,,,,,,,,0,0,0,0,1.3609678257416817,-0.13285633689143728,0.0,0.0,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1,1
34,2009-2010,4,2009-08-15 14:00:00,SV Sandhausen,1. FC Heidenheim 1846,8,17,3,0,H,Hardtwaldstadion,2200.0,1516.7023986633528,0.6709869273704361,5.0,5.0,2.6666666666666665,1.6666666666666667,1483.233189702316,0.164506536314782,2.0,2.0,1.0,1.6666666666666667,1.54,3.87,5.93,0.6493506493506493,0.25839793281653745,0.16863406408094436,,,,,,,,,,,,,,,,,,,,,,,,,26.8,45.0,5.4,0.0,7.0,7.0,131.71247239146578,,,,,,,,,0,0,0,0,33.469208961036884,0.5064803910556541,3.0,1.6666666666666665,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,1,0,0,0,0,0,1,1,0,0,2,3,0,3,0,1,1,1
35,2009-2010,4,2009-08-15 14:00:00,Erzgebirge Aue,FC Carl Zeiss Jena,10,5,0,0,D,Erzgebirgsstadion ,11400.0,1515.9323408595199,0.5381305904789989,5.0,5.0,1.0,0.6666666666666666,1529.86146177277,0.7952027428543346,7.0,7.0,3.3333333333333335,1.0,2.15,3.35,3.19,0.46511627906976744,0.29850746268656714,0.31347962382445144,,,,,,,,,,,,,,,,,,,,,,,,,24.8,48.0,9.2,0.0,6.0,6.0,87.44676184140593,,,,,,,,,0,0,0,0,-13.929120913250244,-0.25707215237533565,-2.0,-2.0,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
36,2009-2010,4,2009-08-15 14:00:00,FC Rot-Weiß Erfurt,SpVgg Unterhaching,12,7,1,1,D,Steigerwaldstadion ,4241.0,1468.7024671725246,0.06210790774194919,1.0,1.0,0.0,2.3333333333333335,1500.0676591404801,0.3333333333333333,3.0,3.0,2.0,2.0,2.29,3.24,3.05,0.4366812227074236,0.30864197530864196,0.3278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,25.4,45.0,10.8,0.0,7.0,6.0,,,,,,,,,,0,0,0,0,-31.365191967955525,-0.27122542559138413,-2.0,-2.3333333333333335,,,0,0,0,0,1,1,,,,0,1.0,1,0,normal,normal,5,8,2009,0,1,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,1,1
37,2009-2010,4,2009-08-15 14:00:00,VfL Osnabrück,FC Ingolstadt 04,14,19,5,2,H,osnatel Arena ,7500.0,1485.4387739660467,0.3071958857184984,3.0,3.0,0.3333333333333333,1.0,1514.5612260339533,0.6928041142815017,6.0,6.0,2.3333333333333335,0.3333333333333333,2.34,3.23,2.97,0.4273504273504274,0.30959752321981426,0.33670033670033667,,,,,,,,,,,,,,,,,,,,,,,,,26.4,42.0,17.4,0.0,7.0,7.0,,,,,,,,,,0,0,0,0,-29.12245206790658,-0.3856082285630033,-3.0,-2.666666666666667,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,1,0,0,0,0,0,1,1,0,0,2,5,2,7,0,1,1,1
38,2009-2010,4,2009-08-15 14:00:00,Holstein Kiel,Werder Bremen II,2,11,4,0,H,Holstein-Stadion ,4022.0,1455.533079566504,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,1499.3652730688957,0.5685882987976033,4.0,4.0,0.3333333333333333,0.3333333333333333,2.03,3.31,3.57,0.4926108374384237,0.3021148036253776,0.2801120448179272,,,,,,,,,,,,,,,,,,,,,,,,,24.0,52.0,26.7,0.0,7.0,7.0,166.1059336455036,,,,,,,,,0,0,0,0,-43.83219350239165,-0.5685882987976033,-4.0,-1.3333333333333335,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,4,0,4,0,1,1,1
39,2009-2010,4,2009-08-16 14:00:00,VfB Stuttgart II,Jahn Regensburg,4,1,2,3,A,GAZi-Stadion auf der Waldau ,500.0,1530.5950719527063,0.7952027428543346,7.0,7.0,1.6666666666666667,0.3333333333333333,1515.9663034182647,0.4575491488172318,5.0,5.0,1.3333333333333333,0.6666666666666666,1.93,3.42,3.9,0.5181347150259068,0.29239766081871343,0.25641025641025644,,,,,,,,,,,,,,,,,,,,,,,,,27.6,43.0,6.9,0.0,8.0,8.0,,,,,,,,,,0,0,0,0,14.628768534441633,0.33765359403710277,2.0,0.6666666666666669,,,0,0,0,0,1,1,,,,0,0.0,0,0,long,long,6,8,2009,0,1,0,0,0,0,0,1,0,0,1,0,2,3,5,0,1,1,1
40,2009-2010,4,2009-08-16 14:00:00,FC Bayern München II,Dynamo Dresden,20,3,0,0,D,Stadion an der Grünwalder Straße ,2500.0,1470.13853822723,0.10239862857283279,1.0,1.0,0.3333333333333333,3.0,1484.0339081301693,0.3071958857184984,3.0,3.0,0.3333333333333333,1.3333333333333333,2.33,3.25,2.96,0.4291845493562232,0.3076923076923077,0.33783783783783783,,,,,,,,,,,,,,,,,,,,,,,,,26.9,47.0,10.3,0.0,7.0,8.0,,,,,,,,,,0,0,0,0,-13.895369902939365,-0.2047972571456656,-2.0,-1.6666666666666665,,,0,0,0,0,1,1,,,,0,-1.0,0,1,normal,long,6,8,2009,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
41,2009-2010,5,2009-08-21 19:00:00,FC Ingolstadt 04,Borussia Dortmund II,19,16,0,1,A,TUJA-Stadion ,2660.0,1497.2232196917184,0.41742979353768533,6.0,6.0,2.25,1.5,1472.1900602003589,0.19419006882077153,2.0,2.0,0.75,1.25,1.53,3.82,6.69,0.6535947712418301,0.2617801047120419,0.14947683109118085,,,,,,,,,,,,,,,,,,,,,,,,,23.6,64.0,1.1,0.0,6.0,6.0,,,,,,,,,,0,0,0,0,25.033159491359584,0.2232397247169138,4.0,1.25,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,4,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
42,2009-2010,5,2009-08-22 14:00:00,Jahn Regensburg,Eintracht Braunschweig,1,13,1,0,H,Jahnstadion,6108.0,1532.6395852811172,0.6843649154121674,8.0,8.0,1.75,1.0,1544.5295949974825,0.8682445118072512,10.0,10.0,1.25,0.25,2.47,3.2,2.72,0.4048582995951417,0.3125,0.3676470588235294,,,,,,,,,,,,,,,,,,,,,,,,,20.8,57.0,10.0,0.0,6.0,7.0,383.54068385195,,,,,,,,,0,0,0,0,-11.890009716365284,-0.18387959639508378,-2.0,-0.25,,,0,0,0,0,1,1,,,,0,-1.0,0,1,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,1,1
43,2009-2010,5,2009-08-22 14:00:00,Wuppertaler SV,SV Sandhausen,18,8,0,2,A,Stadion am Zoo ,3528.0,1501.4094498197494,0.49801818458458574,5.0,5.0,1.75,2.25,1531.1658347351681,0.7738375791772114,8.0,8.0,2.75,1.25,2.55,3.24,2.59,0.3921568627450981,0.30864197530864196,0.3861003861003861,,,,,,,,,,,,,,,,,,,,,,,,,19.7,49.0,8.3,0.0,7.0,7.0,,,,,,,,,,0,0,0,0,-29.75638491541872,-0.27581939459262567,-3.0,-2.0,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1,1
44,2009-2010,5,2009-08-22 14:00:00,Werder Bremen II,Wacker Burghausen,11,15,3,4,A,Weserstadion - Platz 11,580.0,1481.3573673798448,0.3230228609076456,4.0,4.0,0.25,1.25,1513.765213695251,0.4311834294317247,7.0,7.0,1.25,1.25,1.95,3.33,3.7,0.5128205128205129,0.3003003003003003,0.27027027027027023,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,9.6,0.0,7.0,7.0,610.5311146200291,,,,,,,,,0,0,0,0,-32.40784631540623,-0.10816056852407913,-3.0,-1.0,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,3,4,7,0,1,1,1
45,2009-2010,5,2009-08-22 14:00:00,Kickers Offenbach,Holstein Kiel,9,2,2,3,A,Bieberer Berg ,7587.0,1528.4753942936743,0.6489684179211659,8.0,8.0,1.0,0.0,1473.540985255555,0.38493697417319145,3.0,3.0,1.25,1.25,1.73,3.43,4.69,0.5780346820809249,0.29154518950437314,0.21321961620469082,,,,,,,,,,,,,,,,,,,,,,,,,21.6,50.0,4.9,0.0,7.0,7.0,481.24679234783287,,,,,,,,,0,0,0,0,54.934409038119384,0.26403144374797444,5.0,1.0,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,2,3,5,0,1,1,1
46,2009-2010,5,2009-08-22 14:00:00,SpVgg Unterhaching,VfL Osnabrück,7,14,1,0,H,Generali Sportpark,2200.0,1498.6271498374185,0.3333333333333333,4.0,4.0,1.75,1.75,1502.7767803082816,0.5825702064623147,6.0,6.0,1.5,1.25,2.24,3.28,2.99,0.4464285714285714,0.3048780487804878,0.33444816053511706,,,,,,,,,,,,,,,,,,,,,,,,,17.2,81.0,6.3,0.6,7.0,7.0,,,,,,,,,,0,0,0,0,-4.1496304708630305,-0.2492368731289814,-2.0,-0.25,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,1,0,0,0,1,1,0,0,2,1,0,1,0,1,1,1
47,2009-2010,5,2009-08-22 14:00:00,Dynamo Dresden,Erzgebirge Aue,3,10,3,0,H,Rudolf Harbig Stadion,14650.0,1483.3943436620625,0.32594555701352035,4.0,4.0,0.25,1.0,1516.5734571295775,0.46508882152608205,6.0,6.0,0.75,0.5,2.14,3.21,3.25,0.4672897196261682,0.3115264797507788,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,20.8,55.0,10.5,0.0,6.0,7.0,88.06970632788588,,,,,,,,,0,0,0,0,-33.17911346751498,-0.1391432645125617,-2.0,-1.0,,,0,0,0,0,1,1,,,,0,-1.0,0,1,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,3,0,3,0,1,1,1
48,2009-2010,5,2009-08-22 14:00:00,1. FC Heidenheim 1846,FC Bayern München II,17,20,4,2,H,Albstadion ,7150.0,1468.7697536305006,0.11308121041139425,2.0,2.0,0.75,2.0,1470.7781026953367,0.19419006882077153,2.0,2.0,0.25,2.25,2.37,3.24,2.82,0.42194092827004215,0.30864197530864196,0.3546099290780142,,,,,,,,,,,,,,,,,,,,,,,,,20.1,53.0,7.2,0.0,7.0,6.0,,,,,,,,,,0,0,0,0,-2.008349064836011,-0.08110885840937727,0.0,0.75,,,0,0,0,0,1,1,,,,0,1.0,1,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,4,2,6,0,1,1,1
49,2009-2010,5,2009-08-23 14:00:00,VfB Stuttgart II,SV Wehen Wiesbaden,4,6,3,0,H,GAZi-Stadion auf der Waldau ,300.0,1513.9217900898539,0.4833075376340597,7.0,7.0,1.75,1.0,1469.4985953187504,0.2758193945926257,3.0,3.0,1.25,1.5,2.22,3.18,3.18,0.4504504504504504,0.31446540880503143,0.31446540880503143,,,,,,,,,,,,,,,,,,,,,,,,,21.4,47.0,18.2,0.0,7.0,8.0,,,,,,,,,,0,0,0,0,44.423194771103454,0.20748814304143398,4.0,1.0,,,0,0,0,0,1,1,,,,0,-1.0,0,1,normal,long,6,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,3,0,3,0,1,1,1
50,2009-2010,5,2009-08-23 14:00:00,FC Carl Zeiss Jena,FC Rot-Weiß Erfurt,5,12,0,3,A,Ernst Abbe Sportfeld,11500.0,1529.2203455027125,0.6116198623584569,8.0,8.0,2.5,0.75,1470.1429764755862,0.17551579103941703,2.0,2.0,0.25,2.0,1.87,3.33,4.0,0.53475935828877,0.3003003003003003,0.25,,,,,,,,,,,,,,,,,,,,,,,,,22.6,42.0,12.2,0.0,8.0,8.0,,,,,,,,,,0,0,0,0,59.077369027126224,0.43610407131903983,6.0,3.5,,,0,0,0,0,1,1,,,,0,0.0,0,0,long,long,6,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,1,1,1
51,2009-2010,6,2009-08-28 18:30:00,Borussia Dortmund II,SpVgg Unterhaching,16,7,1,2,A,Rote Erde ,1524.0,1489.3408890238916,0.43931848061766904,5.0,5.0,0.8,1.0,1514.8182382965535,0.5400146732640341,7.0,7.0,1.6,1.4,2.39,3.2,2.8,0.41841004184100417,0.3125,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,18.2,47.0,21.7,0.0,6.0,6.0,,,,,,,,,,0,0,0,0,-25.477349272661968,-0.10069619264636503,-2.0,-0.40000000000000013,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,4,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,0,1,1,1
52,2009-2010,6,2009-08-29 14:00:00,SV Wehen Wiesbaden,Jahn Regensburg,6,1,0,2,A,Brita Arena,2526.0,1455.5332832507697,0.18803785418768845,3.0,3.0,1.0,1.8,1549.1869268057353,0.7770120784825821,11.0,11.0,1.6,0.8,1.93,3.37,3.72,0.5181347150259068,0.29673590504451036,0.26881720430107525,,,,,,,,,,,,,,,,,,,,,,,,,19.0,45.0,15.2,0.0,6.0,7.0,302.7414147119007,,,,,,,,,0,0,0,0,-93.65364355496558,-0.5889742242948937,-8.0,-1.6,,,0,0,0,0,1,1,,,,0,-1.0,0,1,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1,1
53,2009-2010,6,2009-08-29 14:00:00,SV Sandhausen,VfB Stuttgart II,8,4,2,1,H,Hardtwaldstadion,2440.0,1545.7988433187363,0.82633683210677,11.0,11.0,2.6,1.0,1527.8871021578345,0.6609252638646256,10.0,10.0,2.0,0.8,1.77,3.48,4.4,0.5649717514124294,0.28735632183908044,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,19.2,41.0,15.5,0.0,7.0,6.0,,,,,,,,,,0,0,0,0,17.911741160901784,0.16541156824214442,1.0,0.40000000000000013,,,0,0,0,0,1,1,,,,0,1.0,1,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,2,1,3,0,1,1,1
54,2009-2010,6,2009-08-29 14:00:00,FC Bayern München II,Wuppertaler SV,20,18,3,1,H,Stadion an der Grünwalder Straße ,1000.0,1454.6856158330918,0.12929647072161796,2.0,2.0,0.6,2.6,1486.7764412361812,0.3282769680230304,5.0,5.0,1.4,2.2,2.08,3.28,3.35,0.4807692307692307,0.3048780487804878,0.29850746268656714,,,,,,,,,,,,,,,,,,,,,,,,,17.2,56.0,11.9,0.0,7.0,7.0,,,,,,,,,,0,0,0,0,-32.09082540308941,-0.19898049730141246,-3.0,-1.1999999999999997,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,3,1,4,0,1,1,1
55,2009-2010,6,2009-08-29 14:00:00,Erzgebirge Aue,1. FC Heidenheim 1846,10,17,0,1,A,Erzgebirgsstadion ,6800.0,1499.0501304403629,0.32762201542694197,6.0,6.0,0.6,1.0,1484.8622404927455,0.3968535938426661,5.0,5.0,1.4,2.0,1.73,3.5,4.7,0.5780346820809249,0.2857142857142857,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,17.3,46.0,18.8,0.0,7.0,7.0,281.93782157895777,,,,,,,,,0,0,0,0,14.18788994761735,-0.06923157841572414,1.0,0.20000000000000007,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
56,2009-2010,6,2009-08-29 14:00:00,FC Rot-Weiß Erfurt,Dynamo Dresden,12,3,4,1,H,Steigerwaldstadion ,9451.0,1488.8376691999724,0.42852071250532514,5.0,5.0,0.8,1.6,1500.9176703512771,0.536947832676628,7.0,7.0,0.8,0.8,2.3,3.22,2.91,0.4347826086956522,0.3105590062111801,0.3436426116838488,,,,,,,,,,,,,,,,,,,,,,,,,18.0,44.0,20.5,0.0,6.0,7.0,,,,,,,,,,0,0,0,0,-12.080001151304714,-0.1084271201713029,-2.0,-0.8,,,0,0,0,0,1,1,,,,0,-1.0,0,1,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,4,1,5,0,1,1,1
57,2009-2010,6,2009-08-29 14:00:00,VfL Osnabrück,FC Carl Zeiss Jena,14,5,2,0,H,osnatel Arena ,9800.0,1486.5856918491465,0.3878894121648538,6.0,6.0,1.2,1.2,1510.5256527783263,0.431385048660713,8.0,8.0,2.0,1.2,1.92,3.36,3.7,0.5208333333333334,0.2976190476190476,0.27027027027027023,,,,,,,,,,,,,,,,,,,,,,,,,17.6,54.0,25.7,0.0,7.0,6.0,285.1920844838295,,,,,,,,,0,0,0,0,-23.939960929179733,-0.04349563649585919,-2.0,-0.8,,,0,0,0,0,1,1,,,,0,1.0,1,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,1,1
58,2009-2010,6,2009-08-29 14:00:00,Holstein Kiel,FC Ingolstadt 04,2,19,2,2,D,Holstein-Stadion ,4597.0,1492.0499351158833,0.5514673939724665,6.0,6.0,1.6,1.4,1480.0723908681857,0.3020885779390951,6.0,6.0,1.8,1.4,2.2,3.3,3.11,0.45454545454545453,0.30303030303030304,0.3215434083601286,,,,,,,,,,,,,,,,,,,,,,,,,16.3,60.0,24.7,0.1,7.0,7.0,,,,,,,,,,0,0,0,0,11.977544247697551,0.24937881603337136,0.0,-0.19999999999999996,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,8,2009,0,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,1,1
59,2009-2010,6,2009-08-30 14:00:00,Wacker Burghausen,Kickers Offenbach,15,9,1,0,H,Wacker-Arena ,3150.0,1528.2770905973564,0.6331960464651257,10.0,10.0,1.8,1.6,1509.966444433346,0.45298058488540094,8.0,8.0,1.2,0.6,2.63,3.21,2.58,0.3802281368821293,0.3115264797507788,0.38759689922480617,,,,,,,,,,,,,,,,,,,,,,,,,19.7,46.0,2.8,0.0,8.0,8.0,365.44936504515624,,,,,,,,,0,0,0,0,18.31064616401045,0.1802154615797248,2.0,-0.4,,,0,0,0,0,1,1,,,,0,0.0,0,0,long,long,6,8,2009,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,1,1
60,2009-2010,6,2009-08-30 14:00:00,Eintracht Braunschweig,Werder Bremen II,13,11,1,2,A,Eintrachtstadion,14000.0,1527.9822534728644,0.5923486380449899,10.0,10.0,1.0,0.4,1466.8454904777395,0.226054762104824,4.0,4.0,0.8,1.8,1.69,3.54,4.83,0.591715976331361,0.2824858757062147,0.20703933747412007,,,,,,,,,,,,,,,,,,,,,,,,,18.2,50.0,20.3,0.0,8.0,8.0,141.23760027739803,,,,,,,,,0,0,0,0,61.136762995124855,0.36629387594016594,6.0,1.6,,,0,0,0,0,1,1,,,,0,0.0,0,0,long,long,6,8,2009,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,0,1,1,1
61,2009-2010,7,2009-09-01 18:30:00,Wuppertaler SV,Erzgebirge Aue,18,10,0,2,A,Stadion am Zoo ,2496.0,1469.3027924244852,0.24454099206051394,4.0,5.0,1.2,2.4,1482.3971169065208,0.25377813076926614,5.0,6.0,0.6,1.2,2.4,3.24,2.86,0.4166666666666667,0.30864197530864196,0.3496503496503497,,,,,,,,,,,,,,,,,,,,,,,,,19.4,89.0,12.7,1.8,3.0,3.0,,,,,,,,,,0,0,0,0,-13.094324482035518,-0.009237138708752202,-1.0,-0.6,,,0,0,0,0,1,1,,,,0,0.0,0,0,medium,medium,1,9,2009,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,1,1,1
62,2009-2010,7,2009-09-01 18:30:00,1. FC Heidenheim 1846,FC Rot-Weiß Erfurt,17,12,2,2,D,Albstadion ,5280.0,1501.5152540265876,0.5424371279703001,7.0,8.0,1.2,1.6,1505.3937497501822,0.5615453874603702,7.0,8.0,1.6,1.8,2.46,3.27,2.78,0.4065040650406504,0.3058103975535168,0.3597122302158274,,,,,,,,,,,,,,,,,,,,,,,,,24.8,53.0,12.6,0.0,3.0,3.0,,,,,,,,,,0,0,0,0,-3.8784957235945967,-0.019108259490070112,0.0,-0.20000000000000018,,,0,0,0,0,1,1,,,,0,0.0,0,0,medium,medium,1,9,2009,1,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,1,1
63,2009-2010,7,2009-09-01 19:00:00,VfB Stuttgart II,FC Bayern München II,4,20,2,4,A,GAZi-Stadion auf der Waldau ,1150.0,1512.7112383132876,0.4890177715834536,7.0,10.0,2.0,1.2,1472.1592646447878,0.35621040274861177,5.0,5.0,1.2,2.4,2.05,3.39,3.42,0.48780487804878053,0.2949852507374631,0.29239766081871343,,,,,,,,,,,,,,,,,,,,,,,,,24.2,54.0,16.1,0.0,3.0,3.0,,,,,,,,,,0,0,0,0,40.55197366849984,0.13280736883484184,2.0,2.0,,,0,0,0,0,1,1,,,,0,0.0,0,0,medium,medium,1,9,2009,1,0,0,0,0,0,0,1,0,0,1,0,2,4,6,0,1,1,1
64,2009-2010,7,2009-09-01 19:00:00,SV Wehen Wiesbaden,SV Sandhausen,6,8,2,1,H,Brita Arena,2567.0,1443.7446822830577,0.14236097306667678,3.0,3.0,0.8,1.8,1560.9747071632833,0.8586781861949816,13.0,14.0,2.4,0.6,2.9,3.49,2.29,0.3448275862068966,0.28653295128939826,0.4366812227074236,,,,,,,,,,,,,,,,,,,,,,,,,19.8,89.0,9.5,1.3,3.0,3.0,86.86933600981351,,,,,,,,,0,0,0,0,-117.23002488022553,-0.7163172131283049,-10.0,-2.8,,,0,0,0,0,1,1,,,,0,0.0,0,0,medium,medium,1,9,2009,1,0,0,1,0,0,0,1,1,0,0,2,2,1,3,0,1,1,1
65,2009-2010,7,2009-09-01 19:00:00,SpVgg Unterhaching,Holstein Kiel,7,2,3,1,H,Generali Sportpark,3100.0,1529.6470614866896,0.647850814045194,9.0,10.0,1.4,1.0,1491.4985672293046,0.47272390258134306,7.0,7.0,2.0,1.4,1.96,3.37,3.72,0.5102040816326531,0.29673590504451036,0.26881720430107525,,,,,,,,,,,,,,,,,,,,,,,,,22.5,71.0,4.9,0.0,4.0,3.0,,,,,,,,,,0,0,0,0,38.14849425738498,0.1751269114638509,2.0,-0.20000000000000018,,,0,0,0,0,1,1,,,,0,1.0,1,0,medium,medium,1,9,2009,1,0,0,0,0,0,0,1,1,0,0,2,3,1,4,0,1,1,1
